Base URL,URL,Status Code,Status
https://www.amazon.com,https://www.amazon.com/b/?_encoding=UTF8&ld=AZUSSOA-sell&node=12766669011&ref_=nav_cs_sell,503,Broken
https://www.amazon.com,https://www.amazon.com/s/?_encoding=UTF8&k=speakers&pd_rd_w=U2ekS&content-id=amzn1.sym.95e3c82b-9ea6-43eb-b61b-74b03c38d434&pf_rd_p=95e3c82b-9ea6-43eb-b61b-74b03c38d434&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_unk,503,Broken
https://www.amazon.com,https://www.amazon.com/Camco-39000-Portable-Holding-Accessories/dp/B07DN8X8M6/?_encoding=UTF8&pd_rd_w=is6My&content-id=amzn1.sym.4bba068a-9322-4692-abd5-0bbe652907a9&pf_rd_p=4bba068a-9322-4692-abd5-0bbe652907a9&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_nta-top-picks,500,Broken
https://www.amazon.com,https://www.6pm.com/,200,Valid
https://www.amazon.com,https://www.amazon.com/Maybelline-Volumizing-Buildable-Lengthening-Multiplying/dp/B08H3JPH74/?_encoding=UTF8&pd_rd_w=is6My&content-id=amzn1.sym.4bba068a-9322-4692-abd5-0bbe652907a9&pf_rd_p=4bba068a-9322-4692-abd5-0bbe652907a9&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_nta-top-picks,500,Broken
https://www.amazon.com,https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299/?_encoding=UTF8&pd_rd_w=7jZMP&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_crs_zg_bs_283155,500,Broken
https://www.amazon.com,https://www.amazon.com/s/?_encoding=UTF8&k=learning%20toys&pd_rd_w=7sKJd&content-id=amzn1.sym.b378ed84-9ce7-4534-ab5a-a5a362ea6b4e&pf_rd_p=b378ed84-9ce7-4534-ab5a-a5a362ea6b4e&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_unk,503,Broken
https://www.amazon.com,https://www.amazon.com/Emperor-Gladness-Novel-Ocean-Vuong/dp/059383187X/?_encoding=UTF8&pd_rd_w=7jZMP&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_crs_zg_bs_283155,500,Broken
https://www.amazon.com,https://www.amazon.com/s/?_encoding=UTF8&k=cycling&pd_rd_w=tEU99&content-id=amzn1.sym.8b84246f-fc49-4c92-87bb-845a9891e030&pf_rd_p=8b84246f-fc49-4c92-87bb-845a9891e030&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_unk,503,Broken
https://www.amazon.com,https://www.amazon.com/s/?_encoding=UTF8&k=Xbox&pd_rd_w=UGuRH&content-id=amzn1.sym.f4dce7c3-dfcf-41bb-8922-50be98bf1e86&pf_rd_p=f4dce7c3-dfcf-41bb-8922-50be98bf1e86&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_unk,503,Broken
https://www.amazon.com,https://www.amazon.com/s/?_encoding=UTF8&k=headphones&pd_rd_w=KeZkL&content-id=amzn1.sym.69a935ef-cee6-41d5-aefa-c36bfc7821bc&pf_rd_p=69a935ef-cee6-41d5-aefa-c36bfc7821bc&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_unk,503,Broken
https://www.amazon.com,https://www.amazon.com/s/?_encoding=UTF8&k=suitcases&pd_rd_w=rNGYD&content-id=amzn1.sym.1faf5a75-f10d-481a-9299-d0fe2e7649bd&pf_rd_p=1faf5a75-f10d-481a-9299-d0fe2e7649bd&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_unk,503,Broken
https://www.amazon.com,https://www.amazon.com/Barbie-Dreamhouse-3-Story-Playset-Elevator/dp/B0BLJTJ38M/?_encoding=UTF8&pd_rd_w=is6My&content-id=amzn1.sym.4bba068a-9322-4692-abd5-0bbe652907a9&pf_rd_p=4bba068a-9322-4692-abd5-0bbe652907a9&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_nta-top-picks,200,Valid
https://www.amazon.com,https://www.amazon.com/gp/help/customer/display.html?nodeId=508510&ref_=nav_cs_customerservice,503,Broken
https://www.amazon.com,https://www.amazon.com/PlayStation%C2%AE5-console-slim-PlayStation-5/dp/B0CL61F39H/?_encoding=UTF8&pd_rd_w=rqzQy&content-id=amzn1.sym.41f1b87d-2e7a-4fe4-bfcc-e038cab8f79e&pf_rd_p=41f1b87d-2e7a-4fe4-bfcc-e038cab8f79e&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_crs_zg_bs_468642,500,Broken
https://www.amazon.com,https://www.amazon.com/Mighty-Patch-Hydrocolloid-Absorbing-count/dp/B074PVTPBW/?_encoding=UTF8&pd_rd_w=zj5H8&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_crs_zg_bs_3760911,500,Broken
https://www.amazon.com,https://www.amazon.com/Intex-Elevated-Dura-Beam-Internal-Electric/dp/B0869HGSVL/?_encoding=UTF8&pd_rd_w=sffwV&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_crs_zg_bs_3375251,200,Valid
https://www.amazon.com,https://www.amazon.com/Indiana-Jones-Great-Circle-Standard-PlayStation/dp/B0DZKTNGW7/?_encoding=UTF8&pd_rd_w=rqzQy&content-id=amzn1.sym.41f1b87d-2e7a-4fe4-bfcc-e038cab8f79e&pf_rd_p=41f1b87d-2e7a-4fe4-bfcc-e038cab8f79e&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_crs_zg_bs_468642,500,Broken
https://www.amazon.com,https://www.amazon.com/hz5/yourmembershipsandsubscriptions?ref_=nav_AccountFlyout_digital_subscriptions,503,Broken
https://www.amazon.com,https://www.amazon.com/s/?_encoding=UTF8&k=pots%20and%20pans&pd_rd_w=e3GJM&content-id=amzn1.sym.2f889ce0-246f-467a-a086-d9a721167240&pf_rd_p=2f889ce0-246f-467a-a086-d9a721167240&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=gJe7f&pd_rd_r=294a0bfb-9b53-4be7-9fdf-01cca1c06713&ref_=pd_hp_d_atf_unk,503,Broken
https://www.amazon.com,https://www.amazon.com/s/?_encoding=UTF8&k=cooker&pd_rd_w=e3GJM&content-id=amzn1.sym.2f889ce0-246f-467a-a086-d9a721167240&pf_rd_p=2f889ce0-246f-467a-a086-d9a721167240&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=gJe7f&pd_rd_r=294a0bfb-9b53-4be7-9fdf-01cca1c06713&ref_=pd_hp_d_atf_unk,503,Broken
https://www.amazon.com,https://www.amazon.com/s/?_encoding=UTF8&k=Home&i=kitchen-intl-ship&crid=1QBODY970JKYC&sprefix=home%2Ckitchen-intl-ship%2C164&ref=nb_sb_noss_1&pd_rd_w=wDBLX&content-id=amzn1.sym.5a1e43ac-8800-488a-812b-a43cf4218174&pf_rd_p=5a1e43ac-8800-488a-812b-a43cf4218174&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=gJe7f&pd_rd_r=294a0bfb-9b53-4be7-9fdf-01cca1c06713&ref_=pd_hp_d_atf_unk,503,Broken
https://www.amazon.com,https://www.amazon.com/gp/css/order-history?ref_=nav_AccountFlyout_orders,503,Broken
https://www.amazon.com,https://www.amazon.com/ClickTight-Harness-Booster-Contour-SafeWash/dp/B0BDSX1L2L/?_encoding=UTF8&pd_rd_w=is6My&content-id=amzn1.sym.4bba068a-9322-4692-abd5-0bbe652907a9&pf_rd_p=4bba068a-9322-4692-abd5-0bbe652907a9&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_nta-top-picks,500,Broken
https://www.amazon.com,https://www.amazon.com/s/?_encoding=UTF8&k=home%20decor&pd_rd_w=YfgL2&content-id=amzn1.sym.83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_p=83009b1f-702c-4be7-814b-0240b8f687d2&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=gJe7f&pd_rd_r=294a0bfb-9b53-4be7-9fdf-01cca1c06713&ref_=pd_hp_d_atf_unk,503,Broken
https://www.amazon.com,https://www.amazon.com/CeraVe-Moisturizing-Lotion-Hyaluronic-Fragrance/dp/B07RK4HST7/?_encoding=UTF8&pd_rd_w=zj5H8&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_crs_zg_bs_3760911,500,Broken
https://www.amazon.com,https://www.amazon.com/s/?_encoding=UTF8&k=Tops&rh=p_36%3A-2500&crid=19AKO4YZK6ZPJ&qid=1684823853&rnid=2661611011&sprefix=tops%2Caps%2C250&ref=sr_nr_p_36_5&pd_rd_w=gq00w&content-id=amzn1.sym.56e14e61-447a-443b-9528-4b285fddeeac&pf_rd_p=56e14e61-447a-443b-9528-4b285fddeeac&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=gJe7f&pd_rd_r=294a0bfb-9b53-4be7-9fdf-01cca1c06713&ref_=pd_hp_d_atf_unk,503,Broken
https://www.amazon.com,https://www.amazon.com/s/?_encoding=UTF8&k=Pretend%20Play%20Toys&pd_rd_w=7sKJd&content-id=amzn1.sym.b378ed84-9ce7-4534-ab5a-a5a362ea6b4e&pf_rd_p=b378ed84-9ce7-4534-ab5a-a5a362ea6b4e&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_unk,503,Broken
https://www.amazon.com,https://www.amazon.com/Super-Smash-Bros-Ultimate-Nintendo-Switch/dp/B01N5OKGLH/?_encoding=UTF8&pd_rd_w=rqzQy&content-id=amzn1.sym.41f1b87d-2e7a-4fe4-bfcc-e038cab8f79e&pf_rd_p=41f1b87d-2e7a-4fe4-bfcc-e038cab8f79e&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_crs_zg_bs_468642,500,Broken
https://www.amazon.com,https://www.amazon.com/gp/goldbox/?ie=UTF8&pd_rd_w=6tHoN&content-id=amzn1.sym.8a64fefa-e450-4bbe-83a4-970ea696b46d&pf_rd_p=8a64fefa-e450-4bbe-83a4-970ea696b46d&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_unk,503,Broken
https://www.amazon.com,https://www.amazon.com/gp/goldbox/?ie=UTF8&ref_=nav_cs_gb&deals-widget=%257B%2522version%2522%253A1%252C%2522viewIndex%2522%253A0%252C%2522presetId%2522%253A%252215E8DB96732AF8CA9C14916141BB1C4C%2522%252C%2522departments%2522%253A%255B%25227147440011%2522%252C%25227192394011%2522%252C%2522679337011%2522%252C%25226358543011%2522%255D%252C%2522sorting%2522%253A%2522FEATURED%2522%257D&pd_rd_w=gq00w&content-id=amzn1.sym.56e14e61-447a-443b-9528-4b285fddeeac&pf_rd_p=56e14e61-447a-443b-9528-4b285fddeeac&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=gJe7f&pd_rd_r=294a0bfb-9b53-4be7-9fdf-01cca1c06713,503,Broken
https://www.amazon.com,https://www.amazon.com/#skippedLink,503,Broken
https://www.amazon.com,https://www.amazon.com/Tenant-Freida-McFadden/dp/1464227314/?_encoding=UTF8&pd_rd_w=7jZMP&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_crs_zg_bs_283155,500,Broken
https://www.amazon.com,https://www.amazon.com/Owala-FreeSip-Insulated-Stainless-BPA-Free/dp/B0BZYCJK89/?_encoding=UTF8&pd_rd_w=C0g56&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_crs_zg_bs_1055398,200,Valid
https://www.amazon.com,https://www.amazon.com/Bedsure-Pillowcases-Similar-Sleeping-Envelope/dp/B0725WFLMB/?_encoding=UTF8&pd_rd_w=C0g56&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_crs_zg_bs_1055398,500,Broken
